"id_empresa","ciiu","sector","clase_riesgo","n_trabajadores","ciudad","departamento","antiguedad_meses","prima_anual","fecha_afiliacion"
"E03179","7622","Agricultura",3,97,"Bogota","Cundinamarca",239,12979644,2005-05-16
"E03180","4191","Manufactura",3,15,"Medellin","Antioquia",65,2026412,2019-08-31
"E03181","5957","Agricultura",3,15,"Pereira","Risaralda",56,,2020-05-27
"E03182","5659","Salud",4,41,"Medellin","Antioquia",221,10238422,2006-11-07
"E03183","6884","Comercio",2,8,"Cali","Valle",217,390167,2007-03-07
"E03184","3189","TIC",1,10,"Manizales","Caldas",145,235437,2013-02-03
"E03185","4306","Comercio",2,42,"Cali","Valle",109,2014042,2016-01-19
"E03186","7355","TIC",1,35,,,206,1027082,2008-01-31
"E03187","2603","Manufactura",5,10,"Bucaramanga","Santander",108,5042318,2016-02-18
"E03188","2160","Manufactura",5,17,"Medellin","Antioquia",155,5089794,2012-04-09
"E03189","6513","Inmobiliario",1,9,"Barranquilla","Atlantico",191,221240,2009-04-25
"E03190","7333","Comercio",3,7,"Bogota","Cundinamarca",80,852761,2018-06-07
"E03191","4158","Comercio",4,12,"Bogota","Cundinamarca",18,,2023-07-11
"E03192","7474","Administracion publica",3,126,"Manizales","Caldas",12,12063249,2024-01-07
"E03193","9603","Comercio",4,16,"Barranquilla","Atlantico",220,3682822,2006-12-07
"E03194","8927","Educacion",2,15,"Medellin","Antioquia",150,758472,2012-09-06
"E03195","6546","Manufactura",4,9,"Cali","Valle",83,,2018-03-09
"E03196","8626","TIC",1,42,"Bogota","Cundinamarca",57,1057623,2020-04-27
"E03197","9724","Transporte",3,48,"Barranquilla","Atlantico",39,6892827,2021-10-19
"E03198","3304","Construccion",4,57,"Medellin","Antioquia",208,13166593,2007-12-02
"E03199","8733","Manufactura",4,17,"Cali","Valle",138,3900380,2013-09-01
"E03200","8204","Salud",2,9,"Pereira","Risaralda",145,411219,2013-02-03
"E03201","8417","TIC",1,54,"Bogota","Cundinamarca",13,998437,2023-12-08
"E03202","8534","Inmobiliario",1,9,"Bogota","Cundinamarca",131,206146,2014-03-30
"E03203","4329","Agricultura",4,28,"Bogota","Cundinamarca",12,,2024-01-07
"E03204","3708","Inmobiliario",2,13,"Cali","Valle",147,439573,2012-12-05
"E03205","9512","Comercio",2,44,"Barranquilla","Atlantico",71,2248500,2019-03-04
"E03206","2823","Servicios profesionales",1,59,"Bogota","Cundinamarca",114,1674473,2015-08-22
"E03207","7359","Inmobiliario",2,7,"Medellin","Antioquia",124,,2014-10-26
"E03208","8518","Educacion",2,35,"Bogota","Cundinamarca",219,1577074,2007-01-06
"E03209","9752","Administracion publica",3,24,"Bogota","Cundinamarca",64,3973159,2019-09-30
"E03210","6328","Alojamiento y comida",2,23,"Cali","Valle",204,1306567,2008-03-31
"E03211","7886","Financiero",1,71,"Cali","Valle",96,2065899,2017-02-12
"E03212","6394","Manufactura",4,220,"Bogota","Cundinamarca",119,45224261,2015-03-25
"E03213","3038","Transporte",4,15,"Bogota","Cundinamarca",192,3413886,2009-03-26
"E03214","5284","Salud",2,20,"Pereira","Risaralda",128,1399054,2014-06-28
"E03215","1357","Servicios profesionales",1,29,"Medellin","Antioquia",82,677465,2018-04-08
"E03216","7209","Salud",3,104,"Cali","Valle",148,11019802,2012-11-05
"E03217","8118","Energia",4,42,"Bogota","Cundinamarca",180,10461847,2010-03-21
"E03218","1986","Inmobiliario",1,131,"Cali","Valle",168,2796755,2011-03-16
"E03219","2995","Mineria",5,33,"Medellin","Antioquia",122,10638053,2014-12-25
"E03220","6594","Manufactura",5,20,"Barranquilla","Atlantico",194,6285758,2009-01-25
"E03221","3914","Salud",3,40,"Bogota","Cundinamarca",143,4728115,2013-04-04
"E03222","6462","Administracion publica",2,16,"Barranquilla","Atlantico",199,720603,2008-08-28
"E03223","7403","Energia",3,89,"Medellin","Antioquia",74,9033713,2018-12-04
"E03224","6109","Comercio",2,143,"Medellin","Antioquia",159,7467754,2011-12-11
"E03225","2980","Agricultura",4,10,"Barranquilla","Atlantico",236,,2005-08-14
"E03226","9400","Alojamiento y comida",4,53,"Cali","Valle",101,10022769,2016-09-15
"E03227","2272","Mineria",5,20,"Bucaramanga","Santander",19,6485042,2023-06-11
"E03228","3932","Transporte",5,35,"Cali","Valle",143,12758868,2013-04-04
"E03229","5393","TIC",1,43,"Medellin","Antioquia",202,1012864,2008-05-30
"E03230","5297","Construccion",5,254,"Medellin","Antioquia",36,,2022-01-17
"E03231","7376","Inmobiliario",2,38,"Bogota","Cundinamarca",26,,2022-11-13
"E03232","6843","Servicios profesionales",1,18,"Cali","Valle",8,,2024-05-06
"E03233","1032","Comercio",4,34,"Medellin","Antioquia",129,6344806,2014-05-29
"E03234","8797","Salud",3,93,"Bogota","Cundinamarca",18,9743932,2023-07-11
"E03235","7160","Financiero",1,88,"Medellin","Antioquia",180,1821570,2010-03-21
"E03236","2152","Financiero",1,175,"Medellin","Antioquia",83,4789084,2018-03-09
"E03237","2443","Servicios profesionales",2,28,"Medellin","Antioquia",138,1701266,2013-09-01
"E03238","7539","Agricultura",4,90,"Pereira","Risaralda",208,17695208,2007-12-02
"E03239","7126","Comercio",4,24,"Cali","Valle",231,6061898,2006-01-11
"E03240","8039","Manufactura",4,10,"Medellin","Antioquia",187,2302821,2009-08-23
"E03241","7494","Financiero",2,41,"Bogota","Cundinamarca",190,2357558,2009-05-25
"E03242","1851","Alojamiento y comida",2,14,"Medellin","Antioquia",158,531233,2012-01-10
"E03243","8416","Salud",3,26,"Medellin","Antioquia",31,2631052,2022-06-16
"E03244","7781","Comercio",4,11,"Bogota","Cundinamarca",125,3244012,2014-09-26
"E03245","8410","TIC",1,105,,,126,2367956,2014-08-27
"E03246","4473","Servicios profesionales",2,12,"Medellin","Antioquia",130,515014,2014-04-29
"E03247","1153","Transporte",5,136,"Manizales","Caldas",169,60507515,2011-02-14
"E03248","3539","Construccion",4,124,,,169,21355673,2011-02-14
"E03249","6372","Agricultura",4,50,"Pereira","Risaralda",7,9139522,2024-06-05
"E03250","9400","Manufactura",3,30,"Cali","Valle",175,2882840,2010-08-18
"E03251","9344","Administracion publica",2,38,"Medellin","Antioquia",204,1599283,2008-03-31
"E03252","3711","Manufactura",3,21,"Bogota","Cundinamarca",86,2893218,2017-12-09
"E03253","6110","Inmobiliario",1,28,"Medellin","Antioquia",148,716151,2012-11-05
"E03254","2043","Construccion",5,64,"Cali","Valle",240,24424875,2005-04-16
"E03255","3849","TIC",2,39,"Bogota","Cundinamarca",140,1756404,2013-07-03
"E03256","4078","Financiero",1,81,"Medellin","Antioquia",218,1911977,2007-02-05
"E03257","7758","Salud",2,21,"Bogota","Cundinamarca",146,,2013-01-04
"E03258","8518","Administracion publica",3,49,"Barranquilla","Atlantico",72,6525516,2019-02-02
"E03259","2051","TIC",1,5,"Bogota","Cundinamarca",81,,2018-05-08
"E03260","4638","Construccion",5,13,"Barranquilla","Atlantico",163,3411448,2011-08-13
"E03261","1071","Salud",4,4,"Medellin","Antioquia",50,964684,2020-11-23
"E03262","5005","Construccion",5,25,"Cali","Valle",133,7893682,2014-01-29
"E03263","6196","Construccion",5,14,"Medellin","Antioquia",191,4603320,2009-04-25
"E03264","8214","Comercio",4,34,"Barranquilla","Atlantico",81,6750159,2018-05-08
"E03265","6992","Manufactura",3,28,"Bogota","Cundinamarca",194,3748530,2009-01-25
"E03266","7813","TIC",2,50,"Barranquilla","Atlantico",238,2418887,2005-06-15
"E03267","4420","Financiero",2,16,"Pereira","Risaralda",222,857739,2006-10-08
"E03268","9356","Alojamiento y comida",3,61,"Medellin","Antioquia",16,8385314,2023-09-09
"E03269","7116","Alojamiento y comida",2,9,"Bogota","Cundinamarca",102,459070,2016-08-16
"E03270","3800","Construccion",5,21,"Cali","Valle",212,7876019,2007-08-04
"E03271","3006","TIC",1,9,"Medellin","Antioquia",15,189576,2023-10-09
"E03272","7833","Comercio",3,12,"Bogota","Cundinamarca",29,,2022-08-15
"E03273","4811","Manufactura",5,24,,,49,7808445,2020-12-23
"E03274","4805","Comercio",2,54,"Cali","Valle",169,2853986,2011-02-14
"E03275","4658","Educacion",2,20,"Medellin","Antioquia",133,974705,2014-01-29
"E03276","5387","Alojamiento y comida",4,55,"Medellin","Antioquia",58,12089753,2020-03-28
"E03277","9344","Inmobiliario",1,46,"Bogota","Cundinamarca",201,1298905,2008-06-29
"E03278","2412","Agricultura",3,68,"Medellin","Antioquia",137,,2013-10-01
"E03279","7636","Servicios profesionales",2,18,"Bogota","Cundinamarca",80,1135128,2018-06-07
"E03280","5109","Servicios profesionales",1,11,"Cali","Valle",171,250775,2010-12-16
"E03281","6358","Comercio",3,73,,,179,10198998,2010-04-20
"E03282","1039","Educacion",2,116,"Bucaramanga","Santander",183,4703642,2009-12-21
"E03283","2419","Transporte",4,12,"Medellin","Antioquia",99,2782303,2016-11-14
"E03284","2486","Construccion",5,41,"Bogota","Cundinamarca",148,17593131,2012-11-05
"E03285","1937","Comercio",4,6,"Barranquilla","Atlantico",92,1348566,2017-06-12
"E03286","8582","Servicios profesionales",1,25,"Bogota","Cundinamarca",232,561566,2005-12-12
"E03287","6078","Construccion",5,28,"Cali","Valle",116,11705541,2015-06-23
"E03288","9129","Agricultura",3,16,"Bogota","Cundinamarca",31,1766368,2022-06-16
"E03289","3354","Agricultura",3,28,"Bogota","Cundinamarca",152,3141964,2012-07-08
"E03290","9826","Administracion publica",1,15,"Medellin","Antioquia",233,385996,2005-11-12
"E03291","2081","Manufactura",4,10,"Bucaramanga","Santander",61,2369986,2019-12-29
"E03292","7261","Manufactura",4,10,"Bogota","Cundinamarca",181,2885173,2010-02-19
"E03293","7454","Educacion",2,14,"Bogota","Cundinamarca",129,631170,2014-05-29
"E03294","8186","Comercio",2,53,"Barranquilla","Atlantico",202,2287715,2008-05-30
"E03295","6683","Comercio",3,19,"Bogota","Cundinamarca",119,,2015-03-25
"E03296","2147","Inmobiliario",2,6,"Medellin","Antioquia",179,382151,2010-04-20
"E03297","4642","Inmobiliario",1,15,"Bogota","Cundinamarca",226,319311,2006-06-10
"E03298","8229","Comercio",4,112,"Manizales","Caldas",92,30828100,2017-06-12
"E03299","9882","Mineria",5,44,"Bogota","Cundinamarca",240,14084564,2005-04-16
"E03300","1096","Inmobiliario",2,18,"Medellin","Antioquia",166,875141,2011-05-15
"E03301","9930","Construccion",5,30,"Medellin","Antioquia",115,12314933,2015-07-23
"E03302","1186","Agricultura",4,49,"Barranquilla","Atlantico",43,14234153,2021-06-21
"E03303","3187","Servicios profesionales",1,33,"Cali","Valle",21,853980,2023-04-12
"E03304","4618","Manufactura",4,60,,,22,10083614,2023-03-13
"E03305","4581","Salud",4,65,,,139,15877082,2013-08-02
"E03306","5136","Manufactura",4,11,"Bucaramanga","Santander",227,2325356,2006-05-11
"E03307","5568","Inmobiliario",1,25,"Barranquilla","Atlantico",96,516040,2017-02-12
"E03308","9642","Comercio",3,61,"Bogota","Cundinamarca",170,8631617,2011-01-15
"E03309","5237","Alojamiento y comida",3,8,"Bogota","Cundinamarca",184,891889,2009-11-21
"E03310","5819","Construccion",4,36,"Pereira","Risaralda",160,,2011-11-11
"E03311","3500","Servicios profesionales",1,48,"Cali","Valle",183,888652,2009-12-21
"E03312","6164","Administracion publica",1,7,"Medellin","Antioquia",82,,2018-04-08
"E03313","3301","Comercio",3,26,"Medellin","Antioquia",100,3191135,2016-10-15
"E03314","3109","Comercio",2,20,"Bogota","Cundinamarca",156,1137125,2012-03-10
"E03315","3740","Construccion",5,49,"Medellin","Antioquia",214,16895090,2007-06-05
"E03316","5174","Financiero",1,16,"Barranquilla","Atlantico",65,370933,2019-08-31
"E03317","7533","Mineria",5,17,"Medellin","Antioquia",48,,2021-01-22
"E03318","3755","Servicios profesionales",1,17,"Cali","Valle",90,295353,2017-08-11
"E03319","9630","Transporte",5,28,"Barranquilla","Atlantico",134,,2013-12-30
"E03320","2527","Servicios profesionales",1,9,"Bogota","Cundinamarca",150,197179,2012-09-06
"E03321","5921","Servicios profesionales",1,10,"Bogota","Cundinamarca",68,,2019-06-02
"E03322","6432","Administracion publica",1,68,"Bogota","Cundinamarca",151,1919605,2012-08-07
"E03323","1095","Educacion",3,94,"Medellin","Antioquia",235,12892584,2005-09-13
"E03324","5850","Comercio",4,97,"Pereira","Risaralda",73,18409703,2019-01-03
"E03325","4710","Educacion",2,14,"Pereira","Risaralda",49,727496,2020-12-23
"E03326","1053","Energia",4,14,"Manizales","Caldas",203,3530418,2008-04-30
"E03327","6485","TIC",1,45,"Bogota","Cundinamarca",37,1277008,2021-12-18
"E03328","2016","Comercio",3,73,"Bogota","Cundinamarca",171,9671711,2010-12-16
"E03329","9591","TIC",1,22,"Medellin","Antioquia",61,479489,2019-12-29
"E03330","6038","Comercio",3,16,"Cali","Valle",24,1418192,2023-01-12
"E03331","4171","Alojamiento y comida",2,141,"Pereira","Risaralda",142,7955261,2013-05-04
"E03332","2157","Financiero",1,98,"Barranquilla","Atlantico",124,2177577,2014-10-26
"E03333","8033","Salud",2,23,"Barranquilla","Atlantico",179,1421065,2010-04-20
"E03334","2066","Inmobiliario",1,29,"Pereira","Risaralda",182,958433,2010-01-20
"E03335","1334","TIC",1,66,"Barranquilla","Atlantico",40,1687449,2021-09-19
"E03336","5474","Servicios profesionales",1,4,"Cali","Valle",16,103047,2023-09-09
"E03337","4584","Servicios profesionales",1,62,"Medellin","Antioquia",239,1311156,2005-05-16
"E03338","2569","Comercio",4,26,"Pereira","Risaralda",118,7047212,2015-04-24
"E03339","7580","Manufactura",4,35,"Bogota","Cundinamarca",160,7603638,2011-11-11
"E03340","5825","Servicios profesionales",1,9,"Cali","Valle",72,222951,2019-02-02
"E03341","3992","Comercio",3,17,"Medellin","Antioquia",190,2393823,2009-05-25
"E03342","4347","Agricultura",4,35,"Medellin","Antioquia",153,8433071,2012-06-08
"E03343","9571","TIC",1,67,"Bogota","Cundinamarca",42,1765026,2021-07-21
"E03344","4109","Manufactura",4,9,"Bogota","Cundinamarca",158,2244718,2012-01-10
"E03345","7523","Construccion",5,18,,,44,7393201,2021-05-22
"E03346","5878","Administracion publica",2,59,"Bogota","Cundinamarca",235,3269151,2005-09-13
"E03347","8994","Alojamiento y comida",2,19,"Bogota","Cundinamarca",160,873547,2011-11-11
"E03348","1661","Alojamiento y comida",2,68,"Medellin","Antioquia",15,3655456,2023-10-09
"E03349","1134","Comercio",3,115,"Medellin","Antioquia",177,11279520,2010-06-19
"E03350","4545","Transporte",3,71,"Cali","Valle",53,7642552,2020-08-25
"E03351","9325","Administracion publica",2,16,"Cali","Valle",33,,2022-04-17
"E03352","9082","Agricultura",4,188,"Medellin","Antioquia",221,41319339,2006-11-07
"E03353","8559","Comercio",3,6,"Bogota","Cundinamarca",221,874011,2006-11-07
"E03354","8792","Construccion",5,18,"Bogota","Cundinamarca",49,,2020-12-23
"E03355","8602","Comercio",4,35,"Cali","Valle",23,6140822,2023-02-11
"E03356","4384","Alojamiento y comida",3,37,"Manizales","Caldas",116,4384794,2015-06-23
"E03357","5355","TIC",1,11,"Manizales","Caldas",54,231849,2020-07-26
"E03358","4082","Educacion",2,23,"Cali","Valle",164,801873,2011-07-14
"E03359","9088","Educacion",2,27,,,161,1639296,2011-10-12
"E03360","7868","Construccion",5,43,"Cali","Valle",158,13026569,2012-01-10
"E03361","3481","Servicios profesionales",2,5,"Bogota","Cundinamarca",42,,2021-07-21
"E03362","8039","Mineria",4,21,"Cali","Valle",156,5001833,2012-03-10
"E03363","7403","Inmobiliario",2,73,"Medellin","Antioquia",153,4752057,2012-06-08
"E03364","8511","Alojamiento y comida",3,64,"Medellin","Antioquia",105,8340967,2016-05-18
"E03365","5934","Educacion",1,53,"Cali","Valle",22,,2023-03-13
"E03366","9295","Inmobiliario",1,37,"Medellin","Antioquia",116,,2015-06-23
"E03367","5866","Comercio",2,76,"Medellin","Antioquia",44,2931004,2021-05-22
"E03368","7748","Financiero",1,13,"Bucaramanga","Santander",137,271749,2013-10-01
"E03369","2713","Manufactura",3,4,"Bucaramanga","Santander",31,,2022-06-16
"E03370","2573","Inmobiliario",1,14,"Cali","Valle",221,407891,2006-11-07
"E03371","7337","Educacion",1,66,"Pereira","Risaralda",29,1263333,2022-08-15
"E03372","3412","Administracion publica",1,48,"Bogota","Cundinamarca",53,1308818,2020-08-25
"E03373","5176","Mineria",5,149,,,159,51490751,2011-12-11
"E03374","2029","TIC",2,43,"Bucaramanga","Santander",161,2192814,2011-10-12
"E03375","8960","Inmobiliario",1,48,"Medellin","Antioquia",151,1674763,2012-08-07
"E03376","1463","Alojamiento y comida",4,115,"Cali","Valle",167,24766204,2011-04-15
"E03377","3222","Financiero",2,22,"Medellin","Antioquia",10,1125365,2024-03-07
"E03378","4792","Servicios profesionales",1,14,"Bogota","Cundinamarca",70,400919,2019-04-03
"E03379","7779","Salud",4,4,"Medellin","Antioquia",143,781917,2013-04-04
"E03380","8232","Comercio",3,13,"Medellin","Antioquia",206,1491196,2008-01-31
"E03381","6112","Mineria",4,38,"Medellin","Antioquia",227,9449421,2006-05-11
"E03382","8088","Comercio",3,27,"Barranquilla","Atlantico",213,3996787,2007-07-05
"E03383","8725","Construccion",5,13,"Bogota","Cundinamarca",184,,2009-11-21
"E03384","6796","Administracion publica",2,85,"Bogota","Cundinamarca",54,5493050,2020-07-26
"E03385","1164","Comercio",2,12,"Bucaramanga","Santander",116,673861,2015-06-23
"E03386","6017","Agricultura",4,79,"Bogota","Cundinamarca",202,16118442,2008-05-30
"E03387","9981","Servicios profesionales",2,57,"Bogota","Cundinamarca",41,2694448,2021-08-20
"E03388","8183","Manufactura",3,48,,,155,5598488,2012-04-09
"E03389","3760","Comercio",3,180,"Bogota","Cundinamarca",162,21759110,2011-09-12
"E03390","2454","Financiero",1,74,"Barranquilla","Atlantico",29,1682045,2022-08-15
"E03391","1357","Manufactura",4,28,"Medellin","Antioquia",122,8801049,2014-12-25
"E03392","7946","Comercio",4,5,"Barranquilla","Atlantico",93,934287,2017-05-13
"E03393","8522","Financiero",1,7,"Medellin","Antioquia",183,214970,2009-12-21
"E03394","7737","Salud",2,91,"Bucaramanga","Santander",160,4040304,2011-11-11
"E03395","5254","Servicios profesionales",2,100,"Cali","Valle",191,6311672,2009-04-25
"E03396","4565","Inmobiliario",1,115,,,38,2678686,2021-11-18
"E03397","4796","Mineria",4,34,"Bucaramanga","Santander",135,7378945,2013-11-30
"E03398","9120","Servicios profesionales",1,52,"Bogota","Cundinamarca",33,1152385,2022-04-17
"E03399","8983","Educacion",2,10,"Bogota","Cundinamarca",87,484929,2017-11-09
"E03400","5020","Inmobiliario",1,18,"Medellin","Antioquia",39,399381,2021-10-19
"E03401","2819","Energia",4,19,"Cali","Valle",45,,2021-04-22
"E03402","2204","Construccion",5,80,"Cali","Valle",207,36788647,2008-01-01
"E03403","9348","TIC",1,29,"Bucaramanga","Santander",10,673279,2024-03-07
"E03404","4912","Manufactura",4,493,"Bogota","Cundinamarca",70,,2019-04-03
"E03405","2370","Financiero",2,9,"Medellin","Antioquia",36,526037,2022-01-17
"E03406","2089","Construccion",5,22,"Manizales","Caldas",167,8750070,2011-04-15
"E03407","7737","Construccion",5,47,"Bucaramanga","Santander",206,21746057,2008-01-31
"E03408","1870","Inmobiliario",1,12,"Cali","Valle",164,317587,2011-07-14
"E03409","9402","Educacion",3,7,"Bucaramanga","Santander",104,943960,2016-06-17
"E03410","4876","Agricultura",3,28,"Bogota","Cundinamarca",223,62364042,2006-09-08
"E03411","2779","Manufactura",4,46,"Cali","Valle",73,9480788,2019-01-03
"E03412","9873","Transporte",4,70,"Medellin","Antioquia",85,16218598,2018-01-08
"E03413","7209","Energia",4,8,"Pereira","Risaralda",167,1597694,2011-04-15
"E03414","1294","TIC",1,53,"Medellin","Antioquia",164,1170998,2011-07-14
"E03415","1030","Inmobiliario",1,121,"Medellin","Antioquia",76,2747612,2018-10-05
"E03416","6550","Financiero",1,85,"Medellin","Antioquia",212,2093153,2007-08-04
"E03417","5143","Financiero",1,73,"Pereira","Risaralda",130,1559221,2014-04-29
"E03418","2894","TIC",1,19,"Bogota","Cundinamarca",169,414880,2011-02-14
"E03419","1715","TIC",1,27,"Cali","Valle",91,577515,2017-07-12
"E03420","6901","Comercio",4,47,,,86,,2017-12-09
"E03421","9367","Alojamiento y comida",4,100,"Cali","Valle",179,22580653,2010-04-20
"E03422","4190","Comercio",3,82,,,23,,2023-02-11
"E03423","7016","Administracion publica",2,20,"Medellin","Antioquia",31,,2022-06-16
