"id_empresa","id_servicio","fecha_uso","canal"
"E02411","SV031",2023-01-26,"autogestion"
"E02415","SV024",2023-01-26,"autogestion"
"E02442","SV005",2023-01-26,"presencial"
"E02460","SV005",2023-01-26,"presencial"
"E02612","SV028",2023-01-26,"autogestion"
"E02638","SV031",2023-01-26,"presencial"
"E02640","SV013",2023-01-26,"virtual"
"E02679","SV015",2023-01-26,"virtual"
"E02710","SV012",2023-01-26,"virtual"
"E02807","SV037",2023-01-26,"presencial"
"E02829","SV009",2023-01-26,"presencial"
"E02999","SV024",2023-01-26,"presencial"
"E03056","SV013",2023-01-26,"virtual"
"E03069","SV016",2023-01-26,"virtual"
"E03114","SV040",2023-01-26,"presencial"
"E03389","SV038",2023-01-26,"presencial"
"E03402","SV013",2023-01-26,"autogestion"
"E03406","SV015",2023-01-26,"virtual"
"E03418","SV006",2023-01-26,"autogestion"
"E03523","SV003",2023-01-26,"virtual"
"E03616","SV015",2023-01-26,"virtual"
"E03687","SV024",2023-01-26,"presencial"
"E03771","SV015",2023-01-26,"autogestion"
"E03798","SV005",2023-01-26,"virtual"
"E03840","SV022",2023-01-26,"autogestion"
"E03917","SV031",2023-01-26,"virtual"
"E03969","SV040",2023-01-26,"presencial"
"E03990","SV028",2023-01-26,"presencial"
"E04106","SV021",2023-01-26,"virtual"
"E04130","SV038",2023-01-26,"virtual"
"E04133","SV024",2023-01-26,"virtual"
"E04145","SV024",2023-01-26,"autogestion"
"E04198","SV031",2023-01-26,"virtual"
"E04241","SV034",2023-01-26,"presencial"
"E04299","SV038",2023-01-26,"presencial"
"E04302","SV031",2023-01-26,"presencial"
"E04372","SV040",2023-01-26,"autogestion"
"E04430","SV038",2023-01-26,"virtual"
"E04449","SV015",2023-01-26,"autogestion"
"E04479","SV038",2023-01-26,"autogestion"
"E04588","SV006",2023-01-26,"autogestion"
"E04677","SV038",2023-01-26,"autogestion"
"E04681","SV002",2023-01-26,"autogestion"
"E04685","SV010",2023-01-26,"autogestion"
"E04761","SV038",2023-01-26,"virtual"
"E04811","SV005",2023-01-26,"virtual"
"E04821","SV008",2023-01-26,"presencial"
"E04834","SV028",2023-01-26,"presencial"
"E04863","SV015",2023-01-26,"presencial"
"E04868","SV028",2023-01-26,"autogestion"
"E04884","SV018",2023-01-26,"presencial"
"E00019","SV016",2023-01-27,"presencial"
"E00099","SV038",2023-01-27,"presencial"
"E00108","SV031",2023-01-27,"autogestion"
"E00129","SV005",2023-01-27,"autogestion"
"E00174","SV017",2023-01-27,"virtual"
"E00242","SV038",2023-01-27,"presencial"
"E00342","SV030",2023-01-27,"autogestion"
"E00378","SV028",2023-01-27,"virtual"
"E00450","SV031",2023-01-27,"autogestion"
"E00587","SV029",2023-01-27,"autogestion"
"E00588","SV015",2023-01-27,"virtual"
"E00590","SV031",2023-01-27,"virtual"
"E00647","SV036",2023-01-27,"autogestion"
"E00656","SV016",2023-01-27,"autogestion"
"E00714","SV028",2023-01-27,"presencial"
"E00740","SV015",2023-01-27,"virtual"
"E00748","SV040",2023-01-27,"autogestion"
"E00758","SV017",2023-01-27,"presencial"
"E00762","SV038",2023-01-27,"presencial"
"E00989","SV028",2023-01-27,"presencial"
"E01096","SV012",2023-01-27,"autogestion"
"E01106","SV031",2023-01-27,"autogestion"
"E01271","SV030",2023-01-27,"presencial"
"E01339","SV011",2023-01-27,"autogestion"
"E01382","SV031",2023-01-27,"virtual"
"E01390","SV013",2023-01-27,"presencial"
"E01422","SV015",2023-01-27,"virtual"
"E01425","SV014",2023-01-27,"virtual"
"E01464","SV026",2023-01-27,"presencial"
"E01543","SV028",2023-01-27,"virtual"
"E01606","SV004",2023-01-27,"autogestion"
"E01606","SV011",2023-01-27,"presencial"
"E01782","SV038",2023-01-27,"autogestion"
"E01934","SV003",2023-01-27,"autogestion"
"E01989","SV012",2023-01-27,"autogestion"
"E02009","SV004",2023-01-27,"autogestion"
"E02153","SV011",2023-01-27,"virtual"
"E02178","SV011",2023-01-27,"presencial"
"E02251","SV011",2023-01-27,"autogestion"
"E02337","SV011",2023-01-27,"virtual"
"E02368","SV004",2023-01-27,"virtual"
"E02405","SV037",2023-01-27,"virtual"
"E02424","SV026",2023-01-27,"autogestion"
"E02459","SV028",2023-01-27,"presencial"
"E02488","SV033",2023-01-27,"virtual"
"E02629","SV021",2023-01-27,"virtual"
"E02817","SV002",2023-01-27,"autogestion"
"E03054","SV017",2023-01-27,"autogestion"
"E03105","SV010",2023-01-27,"autogestion"
"E03277","SV004",2023-01-27,"virtual"
"E03454","SV015",2023-01-27,"virtual"
"E03481","SV038",2023-01-27,"virtual"
"E03516","SV016",2023-01-27,"virtual"
"E03519","SV038",2023-01-27,"virtual"
"E03526","SV013",2023-01-27,"presencial"
"E03584","SV012",2023-01-27,"autogestion"
"E03600","SV017",2023-01-27,"autogestion"
"E03636","SV028",2023-01-27,"autogestion"
"E03688","SV021",2023-01-27,"presencial"
"E03722","SV031",2023-01-27,"autogestion"
"E03854","SV009",2023-01-27,"presencial"
"E03865","SV040",2023-01-27,"autogestion"
"E03869","SV013",2023-01-27,"presencial"
"E03889","SV029",2023-01-27,"virtual"
"E03944","SV023",2023-01-27,"virtual"
"E03953","SV031",2023-01-27,"presencial"
"E03963","SV038",2023-01-27,"virtual"
"E03981","SV010",2023-01-27,"presencial"
"E04083","SV006",2023-01-27,"virtual"
"E04192","SV015",2023-01-27,"autogestion"
"E04193","SV009",2023-01-27,"virtual"
"E04307","SV022",2023-01-27,"autogestion"
"E04347","SV025",2023-01-27,"presencial"
"E04426","SV038",2023-01-27,"presencial"
"E04502","SV013",2023-01-27,"presencial"
"E04506","SV038",2023-01-27,"presencial"
"E04560","SV011",2023-01-27,"virtual"
"E04586","SV004",2023-01-27,"autogestion"
"E04618","SV015",2023-01-27,"presencial"
"E04637","SV040",2023-01-27,"virtual"
"E04670","SV015",2023-01-27,"virtual"
"E04706","SV028",2023-01-27,"presencial"
"E04769","SV028",2023-01-27,"autogestion"
"E04800","SV014",2023-01-27,"virtual"
"E04833","SV015",2023-01-27,"presencial"
"E04858","SV028",2023-01-27,"presencial"
"E04905","SV026",2023-01-27,"presencial"
"E04919","SV038",2023-01-27,"autogestion"
"E04947","SV022",2023-01-27,"presencial"
"E04990","SV005",2023-01-27,"virtual"
"E00027","SV021",2023-01-28,"autogestion"
"E00137","SV026",2023-01-28,"autogestion"
"E00175","SV022",2023-01-28,"autogestion"
"E00202","SV034",2023-01-28,"autogestion"
"E00224","SV024",2023-01-28,"virtual"
"E00313","SV008",2023-01-28,"presencial"
"E00429","SV013",2023-01-28,"virtual"
"E00462","SV018",2023-01-28,"presencial"
"E00469","SV036",2023-01-28,"virtual"
"E00514","SV015",2023-01-28,"autogestion"
"E00547","SV009",2023-01-28,"presencial"
"E00597","SV033",2023-01-28,"autogestion"
"E00635","SV038",2023-01-28,"presencial"
"E00640","SV024",2023-01-28,"presencial"
"E00674","SV031",2023-01-28,"virtual"
"E00755","SV015",2023-01-28,"autogestion"
"E00776","SV026",2023-01-28,"virtual"
"E00784","SV009",2023-01-28,"virtual"
"E00880","SV031",2023-01-28,"presencial"
"E00921","SV034",2023-01-28,"autogestion"
"E01173","SV031",2023-01-28,"presencial"
"E01294","SV030",2023-01-28,"virtual"
"E01296","SV013",2023-01-28,"presencial"
"E01298","SV031",2023-01-28,"virtual"
"E01321","SV004",2023-01-28,"presencial"
"E01326","SV021",2023-01-28,"virtual"
"E01346","SV004",2023-01-28,"virtual"
"E01404","SV028",2023-01-28,"virtual"
"E01411","SV001",2023-01-28,"autogestion"
"E01411","SV010",2023-01-28,"autogestion"
"E01414","SV005",2023-01-28,"virtual"
"E01499","SV030",2023-01-28,"autogestion"
"E01504","SV011",2023-01-28,"autogestion"
"E01524","SV015",2023-01-28,"virtual"
"E01530","SV009",2023-01-28,"presencial"
"E01565","SV013",2023-01-28,"presencial"
"E01620","SV032",2023-01-28,"presencial"
"E01649","SV034",2023-01-28,"virtual"
"E01701","SV014",2023-01-28,"presencial"
"E01912","SV015",2023-01-28,"presencial"
"E01914","SV010",2023-01-28,"virtual"
"E01930","SV020",2023-01-28,"virtual"
"E02101","SV015",2023-01-28,"virtual"
"E02142","SV028",2023-01-28,"presencial"
"E02162","SV031",2023-01-28,"autogestion"
"E02264","SV024",2023-01-28,"presencial"
"E02316","SV039",2023-01-28,"virtual"
"E02523","SV015",2023-01-28,"autogestion"
"E02524","SV040",2023-01-28,"autogestion"
"E02580","SV013",2023-01-28,"autogestion"
"E02699","SV030",2023-01-28,"virtual"
"E02780","SV039",2023-01-28,"presencial"
"E02847","SV032",2023-01-28,"presencial"
"E02856","SV028",2023-01-28,"virtual"
"E02898","SV031",2023-01-28,"virtual"
"E02921","SV029",2023-01-28,"autogestion"
"E03020","SV036",2023-01-28,"virtual"
"E03049","SV011",2023-01-28,"virtual"
"E03085","SV034",2023-01-28,"autogestion"
"E03098","SV038",2023-01-28,"virtual"
"E03115","SV031",2023-01-28,"virtual"
"E03121","SV029",2023-01-28,"virtual"
"E03204","SV031",2023-01-28,"autogestion"
"E03250","SV029",2023-01-28,"virtual"
"E03345","SV037",2023-01-28,"presencial"
"E03359","SV028",2023-01-28,"presencial"
"E03379","SV002",2023-01-28,"virtual"
"E03482","SV011",2023-01-28,"virtual"
"E03486","SV038",2023-01-28,"autogestion"
"E03501","SV031",2023-01-28,"autogestion"
"E03543","SV036",2023-01-28,"presencial"
"E03590","SV015",2023-01-28,"presencial"
"E03632","SV031",2023-01-28,"virtual"
"E03647","SV040",2023-01-28,"autogestion"
"E03698","SV024",2023-01-28,"virtual"
"E03700","SV005",2023-01-28,"presencial"
"E03767","SV024",2023-01-28,"presencial"
"E03816","SV036",2023-01-28,"autogestion"
"E03892","SV004",2023-01-28,"virtual"
"E04093","SV019",2023-01-28,"virtual"
"E04099","SV015",2023-01-28,"virtual"
"E04190","SV015",2023-01-28,"autogestion"
"E04231","SV039",2023-01-28,"virtual"
"E04310","SV023",2023-01-28,"autogestion"
"E04321","SV028",2023-01-28,"virtual"
"E04330","SV011",2023-01-28,"autogestion"
"E04393","SV005",2023-01-28,"autogestion"
"E04425","SV005",2023-01-28,"presencial"
"E04506","SV031",2023-01-28,"autogestion"
"E04613","SV024",2023-01-28,"presencial"
"E04620","SV031",2023-01-28,"virtual"
"E04655","SV040",2023-01-28,"virtual"
"E04677","SV013",2023-01-28,"virtual"
"E04817","SV015",2023-01-28,"presencial"
"E04843","SV004",2023-01-28,"virtual"
"E04861","SV008",2023-01-28,"virtual"
"E04978","SV028",2023-01-28,"virtual"
"E00049","SV005",2023-01-29,"presencial"
"E00054","SV006",2023-01-29,"presencial"
"E00153","SV031",2023-01-29,"autogestion"
"E00162","SV001",2023-01-29,"autogestion"
"E00333","SV031",2023-01-29,"virtual"
"E00336","SV031",2023-01-29,"presencial"
"E00449","SV021",2023-01-29,"presencial"
"E00449","SV004",2023-01-29,"presencial"
"E00486","SV031",2023-01-29,"presencial"
"E00541","SV004",2023-01-29,"virtual"
"E00549","SV037",2023-01-29,"presencial"
"E00578","SV030",2023-01-29,"virtual"
"E00610","SV009",2023-01-29,"virtual"
"E00631","SV040",2023-01-29,"virtual"
"E00707","SV028",2023-01-29,"autogestion"
"E00747","SV038",2023-01-29,"virtual"
"E00816","SV015",2023-01-29,"presencial"
"E00820","SV031",2023-01-29,"presencial"
"E00870","SV026",2023-01-29,"autogestion"
"E00933","SV011",2023-01-29,"autogestion"
"E00936","SV008",2023-01-29,"presencial"
"E00992","SV005",2023-01-29,"virtual"
"E01005","SV005",2023-01-29,"autogestion"
"E01052","SV015",2023-01-29,"presencial"
"E01124","SV031",2023-01-29,"autogestion"
"E01251","SV009",2023-01-29,"virtual"
"E01285","SV028",2023-01-29,"autogestion"
"E01415","SV038",2023-01-29,"autogestion"
"E01419","SV011",2023-01-29,"virtual"
"E01440","SV033",2023-01-29,"autogestion"
"E01465","SV032",2023-01-29,"virtual"
"E01533","SV003",2023-01-29,"virtual"
"E01622","SV038",2023-01-29,"virtual"
"E01627","SV011",2023-01-29,"presencial"
"E01628","SV031",2023-01-29,"presencial"
"E01706","SV038",2023-01-29,"presencial"
"E01710","SV031",2023-01-29,"autogestion"
"E01736","SV031",2023-01-29,"autogestion"
"E01742","SV015",2023-01-29,"autogestion"
"E01769","SV037",2023-01-29,"autogestion"
"E01885","SV026",2023-01-29,"autogestion"
"E01925","SV038",2023-01-29,"virtual"
"E01994","SV004",2023-01-29,"autogestion"
"E02094","SV029",2023-01-29,"presencial"
"E02162","SV031",2023-01-29,"autogestion"
"E02170","SV031",2023-01-29,"presencial"
"E02176","SV011",2023-01-29,"virtual"
"E02329","SV031",2023-01-29,"presencial"
"E02388","SV032",2023-01-29,"virtual"
"E02441","SV006",2023-01-29,"virtual"
"E02453","SV035",2023-01-29,"presencial"
"E02494","SV018",2023-01-29,"virtual"
"E02533","SV040",2023-01-29,"virtual"
"E02573","SV020",2023-01-29,"autogestion"
"E02606","SV014",2023-01-29,"autogestion"
"E02700","SV013",2023-01-29,"virtual"
"E02876","SV037",2023-01-29,"presencial"
"E02879","SV026",2023-01-29,"virtual"
"E02886","SV038",2023-01-29,"autogestion"
"E02891","SV011",2023-01-29,"presencial"
"E03049","SV015",2023-01-29,"presencial"
"E03214","SV016",2023-01-29,"presencial"
"E03216","SV028",2023-01-29,"autogestion"
"E03223","SV031",2023-01-29,"virtual"
"E03233","SV015",2023-01-29,"autogestion"
"E03369","SV028",2023-01-29,"autogestion"
"E03548","SV038",2023-01-29,"virtual"
"E03556","SV036",2023-01-29,"autogestion"
"E03558","SV034",2023-01-29,"virtual"
"E03617","SV011",2023-01-29,"presencial"
"E03638","SV011",2023-01-29,"presencial"
"E03642","SV028",2023-01-29,"autogestion"
"E03661","SV005",2023-01-29,"virtual"
"E03661","SV004",2023-01-29,"presencial"
"E03719","SV031",2023-01-29,"autogestion"
"E03772","SV014",2023-01-29,"autogestion"
"E03820","SV038",2023-01-29,"autogestion"
"E03855","SV038",2023-01-29,"presencial"
"E03874","SV026",2023-01-29,"presencial"
"E03925","SV013",2023-01-29,"presencial"
"E04140","SV015",2023-01-29,"autogestion"
"E04145","SV008",2023-01-29,"presencial"
"E04160","SV040",2023-01-29,"presencial"
"E04200","SV015",2023-01-29,"autogestion"
"E04215","SV004",2023-01-29,"virtual"
"E04286","SV033",2023-01-29,"presencial"
"E04305","SV015",2023-01-29,"presencial"
"E04351","SV015",2023-01-29,"virtual"
"E04509","SV038",2023-01-29,"virtual"
"E04512","SV028",2023-01-29,"virtual"
"E04523","SV029",2023-01-29,"virtual"
"E04686","SV020",2023-01-29,"autogestion"
"E04693","SV038",2023-01-29,"presencial"
"E04750","SV016",2023-01-29,"presencial"
"E00085","SV015",2023-01-30,"presencial"
"E00145","SV007",2023-01-30,"presencial"
"E00156","SV013",2023-01-30,"autogestion"
"E00161","SV004",2023-01-30,"virtual"
"E00179","SV038",2023-01-30,"presencial"
"E00256","SV011",2023-01-30,"autogestion"
"E00271","SV026",2023-01-30,"virtual"
"E00398","SV031",2023-01-30,"autogestion"
"E00464","SV006",2023-01-30,"presencial"
"E00531","SV009",2023-01-30,"presencial"
"E00573","SV013",2023-01-30,"autogestion"
"E00582","SV027",2023-01-30,"autogestion"
"E00620","SV038",2023-01-30,"virtual"
"E00712","SV040",2023-01-30,"virtual"
"E00826","SV015",2023-01-30,"presencial"
"E00876","SV037",2023-01-30,"virtual"
"E00890","SV024",2023-01-30,"presencial"
"E00927","SV011",2023-01-30,"presencial"
"E00941","SV016",2023-01-30,"autogestion"
"E00965","SV031",2023-01-30,"presencial"
"E01052","SV039",2023-01-30,"virtual"
"E01066","SV021",2023-01-30,"presencial"
"E01141","SV009",2023-01-30,"autogestion"
"E01247","SV031",2023-01-30,"virtual"
"E01320","SV013",2023-01-30,"presencial"
"E01415","SV026",2023-01-30,"autogestion"
"E01444","SV030",2023-01-30,"autogestion"
"E01587","SV016",2023-01-30,"presencial"
"E01818","SV008",2023-01-30,"presencial"
"E01832","SV026",2023-01-30,"virtual"
"E01945","SV004",2023-01-30,"autogestion"
"E02041","SV005",2023-01-30,"virtual"
"E02056","SV024",2023-01-30,"autogestion"
"E02072","SV038",2023-01-30,"presencial"
"E02107","SV030",2023-01-30,"virtual"
"E02166","SV013",2023-01-30,"virtual"
"E02279","SV011",2023-01-30,"presencial"
"E02314","SV038",2023-01-30,"virtual"
"E02330","SV013",2023-01-30,"autogestion"
"E02393","SV013",2023-01-30,"presencial"
"E02431","SV017",2023-01-30,"virtual"
"E02445","SV021",2023-01-30,"virtual"
"E02486","SV038",2023-01-30,"autogestion"
"E02770","SV026",2023-01-30,"virtual"
"E02810","SV038",2023-01-30,"virtual"
"E02910","SV026",2023-01-30,"virtual"
"E02916","SV026",2023-01-30,"virtual"
"E02963","SV011",2023-01-30,"autogestion"
"E02968","SV004",2023-01-30,"presencial"
"E03250","SV016",2023-01-30,"autogestion"
"E03290","SV034",2023-01-30,"virtual"
"E03291","SV028",2023-01-30,"presencial"
"E03293","SV028",2023-01-30,"autogestion"
"E03342","SV038",2023-01-30,"virtual"
"E03367","SV005",2023-01-30,"presencial"
"E03448","SV015",2023-01-30,"presencial"
"E03472","SV011",2023-01-30,"presencial"
"E03512","SV011",2023-01-30,"presencial"
"E03564","SV009",2023-01-30,"presencial"
"E03599","SV007",2023-01-30,"autogestion"
"E03643","SV028",2023-01-30,"virtual"
"E03656","SV020",2023-01-30,"virtual"
"E03685","SV031",2023-01-30,"presencial"
"E03686","SV015",2023-01-30,"presencial"
"E03698","SV024",2023-01-30,"virtual"
"E03701","SV028",2023-01-30,"virtual"
"E03715","SV008",2023-01-30,"virtual"
"E03776","SV004",2023-01-30,"virtual"
"E03846","SV004",2023-01-30,"autogestion"
"E03877","SV015",2023-01-30,"virtual"
"E03930","SV031",2023-01-30,"virtual"
"E03943","SV011",2023-01-30,"autogestion"
"E03968","SV020",2023-01-30,"virtual"
"E03985","SV031",2023-01-30,"presencial"
"E04021","SV030",2023-01-30,"virtual"
"E04087","SV017",2023-01-30,"presencial"
"E04153","SV026",2023-01-30,"presencial"
"E04153","SV008",2023-01-30,"virtual"
"E04162","SV038",2023-01-30,"virtual"
"E04207","SV039",2023-01-30,"virtual"
"E04315","SV013",2023-01-30,"presencial"
"E04349","SV031",2023-01-30,"autogestion"
"E04351","SV013",2023-01-30,"presencial"
"E04444","SV031",2023-01-30,"presencial"
"E04493","SV011",2023-01-30,"autogestion"
"E04611","SV038",2023-01-30,"presencial"
"E04703","SV038",2023-01-30,"autogestion"
"E04924","SV011",2023-01-30,"autogestion"
"E00085","SV038",2023-01-31,"presencial"
"E00202","SV034",2023-01-31,"autogestion"
"E00212","SV015",2023-01-31,"autogestion"
"E00238","SV033",2023-01-31,"presencial"
"E00314","SV038",2023-01-31,"presencial"
"E00318","SV005",2023-01-31,"virtual"
"E00346","SV008",2023-01-31,"virtual"
"E00350","SV028",2023-01-31,"presencial"
"E00491","SV013",2023-01-31,"virtual"
"E00547","SV028",2023-01-31,"autogestion"
"E00555","SV028",2023-01-31,"virtual"
"E00569","SV029",2023-01-31,"virtual"
"E00570","SV009",2023-01-31,"virtual"
"E00578","SV031",2023-01-31,"presencial"
"E00599","SV016",2023-01-31,"virtual"
"E00642","SV013",2023-01-31,"presencial"
"E00647","SV034",2023-01-31,"virtual"
"E00674","SV005",2023-01-31,"presencial"
"E00740","SV038",2023-01-31,"virtual"
"E00784","SV031",2023-01-31,"virtual"
"E00965","SV038",2023-01-31,"virtual"
"E01021","SV031",2023-01-31,"presencial"
"E01056","SV013",2023-01-31,"autogestion"
"E01120","SV040",2023-01-31,"presencial"
"E01161","SV004",2023-01-31,"presencial"
"E01167","SV034",2023-01-31,"autogestion"
"E01180","SV031",2023-01-31,"virtual"
"E01262","SV032",2023-01-31,"autogestion"
"E01319","SV039",2023-01-31,"autogestion"
"E01463","SV039",2023-01-31,"autogestion"
"E01506","SV013",2023-01-31,"presencial"
"E01539","SV025",2023-01-31,"autogestion"
"E01541","SV015",2023-01-31,"virtual"
"E01574","SV028",2023-01-31,"presencial"
"E01622","SV038",2023-01-31,"presencial"
"E01670","SV011",2023-01-31,"presencial"
"E01727","SV031",2023-01-31,"virtual"
"E01784","SV023",2023-01-31,"presencial"
"E01784","SV013",2023-01-31,"presencial"
"E01817","SV022",2023-01-31,"virtual"
"E01961","SV005",2023-01-31,"virtual"
"E02033","SV011",2023-01-31,"presencial"
"E02089","SV015",2023-01-31,"presencial"
"E02167","SV029",2023-01-31,"autogestion"
"E02205","SV016",2023-01-31,"presencial"
"E02461","SV005",2023-01-31,"virtual"
"E02501","SV015",2023-01-31,"virtual"
"E02559","SV010",2023-01-31,"virtual"
"E02640","SV015",2023-01-31,"virtual"
"E02699","SV024",2023-01-31,"autogestion"
"E02738","SV011",2023-01-31,"virtual"
"E02837","SV013",2023-01-31,"virtual"
"E02838","SV012",2023-01-31,"presencial"
"E02852","SV028",2023-01-31,"autogestion"
"E02859","SV028",2023-01-31,"autogestion"
"E02923","SV015",2023-01-31,"presencial"
"E02981","SV009",2023-01-31,"presencial"
"E03044","SV031",2023-01-31,"presencial"
"E03110","SV038",2023-01-31,"presencial"
"E03117","SV040",2023-01-31,"virtual"
"E03196","SV026",2023-01-31,"autogestion"
"E03226","SV031",2023-01-31,"autogestion"
"E03294","SV038",2023-01-31,"autogestion"
"E03371","SV016",2023-01-31,"virtual"
"E03391","SV040",2023-01-31,"virtual"
"E03406","SV029",2023-01-31,"virtual"
"E03578","SV028",2023-01-31,"autogestion"
"E03612","SV038",2023-01-31,"autogestion"
"E03630","SV020",2023-01-31,"presencial"
"E03673","SV013",2023-01-31,"autogestion"
"E03841","SV013",2023-01-31,"presencial"
"E03970","SV024",2023-01-31,"autogestion"
"E03990","SV013",2023-01-31,"autogestion"
"E04083","SV028",2023-01-31,"virtual"
"E04179","SV038",2023-01-31,"virtual"
